time,cable_length,apparent_wind,airfoil_vel
138,411.937415766485,26.6204515183906,25.9657133352551
138.2,412.395029636256,26.4585698203539,25.4627051790076
138.4,412.853158316314,26.3244421569883,25.0127570274112
138.6,413.31171702701,26.2170624575073,24.6148903272022
138.8,413.770631154974,26.134583213956,24.2664511440668
139,414.229835654482,26.0735704288109,23.9626686927824
139.2,414.689274094507,26.0302130843567,23.6981222309781
139.4,415.14889755025,25.9995169585577,23.4660888078622
139.6,415.60866344994,25.9780202403819,23.2614437484242
139.8,416.068534452561,25.9643941406965,23.0813578495616
140,416.528477380765,25.9569801898809,22.9228380947745
140.2,416.988462207458,25.9542472121033,22.7832386409751
140.4,417.448461101298,25.9549716274266,22.6604780098643
140.6,417.908447529417,25.9578454261179,22.5481981998314
140.8,418.368395569564,25.9601659930824,22.4525017013653
141,418.828278920712,25.9688463060467,22.3798641112841
141.2,419.288069823044,25.9799184443745,22.3194460539168
141.4,419.747738620227,25.9930106033113,22.2738784458059
141.6,420.207252991266,26.0090969571789,22.2459202084353
141.8,420.666577172901,26.0295219188746,22.2386556094455
142,421.125671197163,26.0558573712601,22.2557204408532
142.2,421.584490149955,26.0898170983799,22.3013549896899
142.4,422.04298347202,26.1316547966339,22.378838792361
142.6,422.501094355561,26.1840170569795,22.4944739327211
142.8,422.958759267915,26.250239222742,22.6558672417366
143,423.415907693441,26.3336262073076,22.8711647048693
143.2,423.872462250375,26.4376004542115,23.1490791746289
143.4,424.328339389442,26.5656534762007,23.4985645688129
143.6,424.783450956871,26.7197343428498,23.9266750128316
143.8,425.237707039579,26.8984868663952,24.4359245201181
144,425.691020503105,27.1057262874047,25.03183013644
144.2,426.143313312438,27.3424557368548,25.7136045229539
144.4,426.594524853918,27.6024608581689,26.4684875382892
144.6,427.044622094482,27.8771609729309,27.2758748279678
144.8,427.493610336897,28.1610778473572,28.1133174927089
145,427.941542664991,28.4416518256358,28.9475453613923
145.2,428.388526425586,28.7011209278711,29.7383107854463
145.4,428.834724750684,28.929958247231,30.4544766347053
145.6,429.280351741023,29.1169483285821,31.0657052505833
145.8,429.725661687279,29.2512996999451,31.5454664872014
146,430.170933354859,29.3239561261415,31.8727314384189
146.2,430.616451021288,29.3287551128417,32.0334213708706
146.4,431.062484469795,29.2656863954608,32.0242118238437
146.6,431.509270484865,29.135867461324,31.8478730977376
146.8,431.956998246938,28.9458573308507,31.5179274600447
147,432.405800571956,28.7072856612554,31.0577958247368
147.2,432.855751906976,28.4347238003475,30.4973390991647
147.4,433.306872541032,28.1433658917948,29.8687174290712
147.6,433.759137292935,27.8418802209253,29.1973679886715
147.8,434.212486396491,27.5466297939616,28.5150572171167
148,434.666836922661,27.2696296600332,27.8466508202977
148.2,435.1220929477,27.0123448350048,27.2035943724431
148.4,435.578153553474,26.7831011990392,26.601659564651
148.6,436.034918846447,26.5853048253053,26.0492360486866
148.8,436.492293919421,26.4139336859039,25.5442484768006
149,436.950191087335,26.270551729967,25.0898220316925
149.2,437.408531030778,26.1546222716467,24.6858147397315
149.4,437.867243075291,26.0631191768134,24.3287658854898
149.6,438.326264873726,25.9894575500873,24.0110765882094
149.8,438.785541745879,25.9320330038358,23.7299215516732
150,439.245025886255,25.8890920627468,23.482165117415
150.2,439.704675492227,25.8582404452224,23.2639744846591
150.4,440.164453865,25.837067756983,23.0715421246797
150.6,440.624328530247,25.8234086531364,22.9014134273562
150.8,441.084270399833,25.8154404579048,22.7506295743022
151,441.544252981798,25.8117066745237,22.6167821788231
151.2,442.004251637927,25.8111077176604,22.4980260302979
151.4,442.464242884263,25.8127797447449,22.3914368542953
151.6,442.924203819174,25.8131113358401,22.2910468328573
151.8,443.384111525774,25.8192268842175,22.2185683483295
152,443.843942007034,25.8281423970291,22.1559346441577
152.2,444.303669913356,25.8386280054483,22.1054628806232
152.4,444.763267983972,25.8513160359384,22.0694609487421
152.6,445.222706442281,25.8672527123026,22.0503334846876
152.8,445.681952402366,25.8876460198551,22.0508029911754
153,446.140969287539,25.9138702857641,22.074076102101
153.2,446.599716266294,25.947507378551,22.1239586759198
153.4,447.058147720365,25.9903822452799,22.2049395816387
153.6,447.516212772112,26.0445873849977,22.3222501861179
153.8,447.973854915851,26.1124937323714,22.4818906257756
154,448.431011822166,26.1961720901985,22.6900176392842
154.2,448.887615438944,26.295397720889,22.9508028082181
154.4,449.34359256695,26.414204557127,23.27290657225
154.6,449.798866004213,26.5563244731281,23.6644990852984
154.8,450.253356530712,26.7245886927737,24.1320962887108
155,450.706986037696,26.9191665997007,24.6780016657814
155.2,451.159682135238,27.1359181588256,25.2976134734481
155.4,451.611384378377,27.3760174364139,25.9882831321603
155.6,452.062051706476,27.6368630298237,26.739472336982
155.8,452.511670785826,27.9064493864895,27.5267912591452
156,452.960264447398,28.1769201372203,28.3262799420209
156.2,453.407898443656,28.4403497087422,29.1116663833314
156.4,453.854685115572,28.6839442259878,29.8511348147334
156.6,454.30078306324,28.8927829451736,30.5116084767931
156.8,454.746392098983,29.059988603223,31.0704411373942
157,455.191743564606,29.1778880671707,31.5070214857421
157.2,455.637087147777,29.2397982244857,31.8047941143678
157.4,456.082675499132,29.2412641419161,31.9527494868488
157.6,456.528748243273,29.1808254575228,31.9465852742544
157.8,456.975517188111,29.0605655144398,31.789691858791
158,457.423154521463,28.8863407000262,31.4935689842816
158.2,457.871785422773,28.6675021626909,31.0772050754647
158.4,458.321485778829,28.4153491793275,30.5645687368078
158.6,458.77228469468,28.1375087073156,29.977577070047
158.8,459.224170643186,27.8497126272191,29.3467033192609
159,459.677100039695,27.5659146472822,28.699584369371
159.2,460.131006460469,27.290317111895,28.0521633739679
159.4,460.585809066452,27.0318512249003,27.4230780792871
159.6,461.04141984846,26.7985625793105,26.8277936301788
159.8,461.497749280301,26.5882069518729,26.2692821687054
160,461.9547101979,26.4034593602228,25.7537942125013
160.2,462.412220400716,26.246561778666,25.2856869316471
160.4,462.870204174393,26.114847034944,24.8632164946911
160.6,463.328592909104,26.0032909999384,24.4814393281515
160.8,463.787325150952,25.9121195448356,24.1401780377736
161,464.246346344286,25.8397302876617,23.836999320012
161.2,464.705608323295,25.7836716301197,23.5683670251888
161.4,465.165068665786,25.7413126677227,23.330442338068
161.6,465.624689991628,25.7093866559141,23.1187026181851
161.8,466.084439250365,25.6847172003572,22.9287501878019
162,466.544287031084,25.6666427552496,22.7588398456792
162.2,467.00420691055,25.6541525058647,22.6069752505833
162.4,467.46417483211,25.646178268983,22.4712311925038
162.6,467.924168517971,25.6417825932235,22.3499646292359
162.8,468.384166914433,25.6402309784839,22.2419025663388
163,468.844149671919,25.6400954890362,22.1384637143144
163.2,469.30409680743,25.6400852777933,22.0547192890821
163.4,469.763987971106,25.6463037548902,21.9878670951595
163.6,470.223801859935,25.6547180022189,21.930537645266
163.8,470.683516000601,25.6649312949005,21.8847350095051
164,471.143106283528,25.6776102452734,21.8523746587399
164.2,471.602546498021,25.6936629244203,21.8354530078087
164.4,472.061807875866,25.7141115536296,21.8362265035314
164.6,472.520858642067,25.740110064695,21.8573373503638
164.8,472.979663575569,25.772674066022,21.9015883947062
165,473.438183594747,25.8116935371393,21.9709645382456
165.2,473.896375394076,25.8593910701733,22.0702001476388
165.4,474.354191132898,25.9181205736649,22.2045451567205
165.6,474.811578223416,25.9901881565205,22.3795781713887
165.8,475.268479285553,26.0779801330346,22.6012983024049
166,475.724832354181,26.1839753097433,22.8760386042638
166.2,476.180571455897,26.3105065758384,23.2100338081751
166.4,476.635627725676,26.4558937456858,23.6051508276931
166.6,477.089931320845,26.6226031689812,24.0666833550503
166.8,477.543414179333,26.813358993269,24.5988434741495
167,477.99601378668,27.0286809533342,25.201537777493
167.2,478.447678134604,27.2617947297269,25.8644402096874
167.4,478.898371879592,27.5100105526942,26.5779514705473
167.6,479.348083011643,27.7701505553919,27.3286132586895
167.8,479.796829348988,28.0325599893824,28.0934169855505
168,480.244664157451,28.2850259089672,28.8445960742885
168.2,480.691679644402,28.5214111621671,29.559861302298
168.4,481.138007236341,28.7329785538351,30.2148742483544
168.6,481.583814441275,28.9092069203916,30.7849709982909
168.8,482.029298296273,29.0398047272886,31.2477488396494
169,482.474675768943,29.1210835026614,31.5899827576444
169.2,482.920171970543,29.1493844305294,31.8010701816827
169.4,483.366007410043,29.1225423572102,31.8747440540233
169.6,483.812385516247,29.0408419725217,31.8103881525338
169.8,484.259481731272,28.9074774252591,31.6137859094136
170,484.7074353815,28.7282336671952,31.2967902043477
170.2,485.156345141971,28.5076203166956,30.8729545107714
170.4,485.606268293324,28.2574529840306,30.3655155437025
170.6,486.057223609907,27.9905695869067,29.7998098808761
170.8,486.509196910804,27.7175382668382,29.1988249559032
171,486.962147959347,27.4426694334107,28.5783231003672
171.2,487.416017607614,27.1778564850185,27.9603353848902
171.4,487.870734662338,26.9305947583654,27.3606014018284
171.6,488.326221667977,26.6998936109376,26.7844648274289
171.8,488.782399333647,26.4918070971008,26.2427815634254
172,489.239189904153,26.3093496121548,25.74183011516
172.2,489.696519420592,26.1479413839865,25.278975198832
172.4,490.1543190089,26.0081236291513,24.8558632936653
172.6,490.612525585094,25.8904963411947,24.4734587855488
172.8,491.071082095568,25.7936631915078,24.1301571762915
173,491.529937390406,25.7133583871865,23.821055938976
173.2,491.989045862942,25.6463419340698,23.5420655628201
173.4,492.448366985156,25.5922678168227,23.2919103331018
173.6,492.907864800245,25.5497433210868,23.06817593378
173.8,493.367507377063,25.5170517808337,22.8681063825646
174,493.827266259909,25.4924887056108,22.6889916106444
174.2,494.287115933805,25.4745067667033,22.5283478695731
174.4,494.747033314624,25.4617724178421,22.3839987999349
174.6,495.206997267309,25.4531812637244,22.2541077958212
174.8,495.666988152005,25.4478544053774,22.13718636852
175,496.12698739593,25.4451265711676,22.0320910730967
175.2,496.586977088199,25.4443542596621,21.9356847734052
175.4,497.046939680341,25.4418030948073,21.8424197498597
175.6,497.506857646998,25.4453636881105,21.7766664334196
175.8,497.966712708783,25.4520217862146,21.7178658489512
176,498.426485783005,25.4600590664519,21.6680199896944
176.2,498.886156668185,25.4698077995805,21.6289309537368
176.4,499.345703682845,25.4819986484636,21.6022585467153
176.6,499.805103313252,25.4974419435078,21.5897209432116
176.8,500.264464753067,25.5985005231772,21.646075532751
177,500.731408684469,25.9662298682484,21.8639328931612
177.2,501.204381596572,26.0582075952665,21.7230540099888
177.4,501.645232620899,26.199552334319,21.5637462112687
177.6,502.025236223874,26.4942607511078,21.5447538022714
177.8,502.330610560947,26.8092509907938,21.5484562933371
178,502.550071692412,27.0993121985799,21.531417370957
178.2,502.67353767675,27.3594489194151,21.4933187034072
178.4,502.693174953024,27.5793752608874,21.4287465558916
178.6,502.603460429783,27.7472061579586,21.3297896707159
178.8,502.401096023255,27.8534940578863,21.190429136147
179,502.085071833145,27.8913936426691,20.9915815064273
179.2,501.656624451946,27.8533969411741,20.7074219097228
179.4,501.118985775335,27.7341020558691,20.3373350954962
179.6,500.477570556958,27.5281268951221,19.8813312252209
179.8,499.740029170492,27.2323407249043,19.340454461465
180,498.916219828089,26.8428514656985,18.7135223428241
180.2,498.018176046197,26.3564775954412,17.9993642526322
180.4,497.060088465286,25.7703680721032,17.1967171502271
180.6,496.058290574108,25.0819765095719,16.3044074860323
180.8,495.031250629909,24.2880766126887,15.3202981860065
181,493.999575228033,23.3849946243586,14.2416728833491
181.2,492.986031102332,22.3686946847026,13.065470277433
181.4,492.014653851712,21.2535026303836,11.8016611520616
181.6,491.082965039106,20.3130647082553,10.6943083429723
181.8,490.162013895544,19.6502330599583,9.86806306657137
182,489.229804655347,19.2009791972771,9.26736404263097
182.2,488.270358259506,18.9113306613092,8.84259748641263
182.4,487.271954397999,18.7419669201372,8.55699743432212
182.6,486.228342936807,18.8486472598131,8.60877850752335
182.8,485.14285836462,19.0963265421724,8.8390776716814
183,484.020689967605,19.3378904570373,9.07010347444977
183.2,482.866504174244,19.550495482452,9.27338129860622
183.4,481.684350558978,19.7339802429041,9.44767123174406
183.6,480.477708654022,19.8918132397305,9.59622988470692
183.8,479.249556147269,20.0276250538748,9.72265555589724
184,478.002435674457,20.1447894935371,9.83036250678758
184.2,476.738545970542,20.2466361300774,9.92284234756658
184.4,475.459794284299,20.3346179894466,10.0014369694356
184.6,474.167797164192,20.4105738259739,10.0679714776574
184.8,472.863918069364,20.4763147676894,10.1242858392193
185,471.549304643771,20.5334237859679,10.1719968867213
185.2,470.224921276067,20.5832497693384,10.2124851450417
185.4,468.891577057494,20.6269349067253,10.2469209245821
185.6,467.54994964871,20.6654444308229,10.2762940199471
185.8,466.200605593373,20.6995932629962,10.301440606756
186,464.844017571537,20.7300689844169,10.3230665447141
186.2,463.480579029745,20.7574514443204,10.3417673330721
186.4,462.110616569825,20.7822294370213,10.3580451235993
186.6,460.734400427841,20.8048148570598,10.3723231877008
186.8,459.352153329154,20.8255546959141,10.384958195259
187,457.964058049283,20.8447571144232,10.3962685708033
187.2,456.570272305541,20.862892552117,10.406765783823
187.4,455.170941259274,20.8798989457791,10.4163697294608
187.6,453.766185388421,20.8958322929032,10.4251266135612
187.8,452.356101273025,20.9108398919597,10.433185363938
188,450.940765053197,20.925066330052,10.440694102765
188.2,449.520235658802,20.9386371429711,10.4477818917425
188.4,448.09455758478,20.9516583651262,10.4545579350055
188.6,446.663763229866,20.9642189540988,10.4611139785963
188.8,445.227874857537,20.976393413155,10.4675269714388
189,443.786906237865,20.9882441123742,10.4738614341577
189.2,442.340864021482,20.9998232586553,10.4801714743102
189.4,440.889748889012,21.0111745507571,10.4865024817224
189.6,439.433556512443,21.0223345661086,10.4928925503673
189.8,437.972278358999,21.0333339220224,10.4993736697198
190,436.505902363147,21.0441982477774,10.5059727225366
190.2,435.03441348822,21.054948998287,10.5127123203063
190.4,433.557794195608,21.065604135118,10.5196115026598
190.6,432.076024836614,21.0761786964559,10.5266863228191
190.8,430.589083979553,21.0866852741017,10.5339503376076
191,429.096948682663,21.0971344126501,10.5414150175551
191.2,427.599594721659,21.1075349435313,10.5490900901148
191.4,426.096996779325,21.1178942645361,10.5569838268978
191.6,424.58912860333,21.1282185737149,10.5651032840589
191.8,423.07596313745,21.1385130650931,10.5734545034823
192,421.557472716706,21.1487963268904,10.582057272216
192.2,420.033636793104,21.1592464397825,10.591095078994
192.4,418.504448282459,21.1696495717838,10.6003499589884
192.6,416.969899538321,21.1799094458142,10.609723754654
192.8,415.429979586789,21.1900249669362,10.619215618488
193,413.884674218433,21.2000135905447,10.6288437729028
193.2,412.333966401508,21.2098941110622,10.6386279341893
193.4,410.777836703445,21.2196831648217,10.6485857176137
193.6,409.216263659104,21.2293948332257,10.6587322071741
193.8,407.649224080721,21.2390408950924,10.6690801944322
194,406.076693316057,21.2486311714614,10.6796405180601
194.2,404.498645462651,21.2581738436836,10.690422380778
194.4,402.915053545309,21.2676757253395,10.7014336222576
194.6,401.325889662943,21.277142490221,10.7126809491433
194.8,399.731125109829,21.2865788624858,10.7241701276909
195,398.130730475578,21.29598877504,10.7359061447413
195.2,396.524675727334,21.3053755014097,10.747893342113
195.4,394.91293027717,21.3147417655287,10.7601355287598
195.6,393.295463037135,21.3240898331372,10.7726360743593
195.8,391.672242463999,21.3334215878686,10.7853979874114
196,390.043236595401,21.342738594587,10.7984239804229
196.2,388.408413078812,21.3520421521067,10.8117165243346
196.4,386.767739194507,21.3613333370709,10.8252778939894
196.6,385.121181898635,21.370617369401,10.8391142057294
196.8,383.468713741888,21.3800366733832,10.853355178768
197,381.810320952035,21.3894271731301,10.8678430218279
197.2,380.145990242997,21.3986888095746,10.8824852312206
197.4,378.475705335006,21.4078160877847,10.8972789975044
197.6,376.799446896709,21.4168236440401,10.9122405131806
197.8,375.117192887558,21.4257283549007,10.9273880109706
198,373.428918937375,21.4345453753747,10.9427380145513
198.2,371.734598683806,21.4432875473679,10.9583047855799
198.4,370.034204056747,21.4519655753247,10.9741005004973
198.6,368.327705514324,21.460588336264,10.99013555658
198.8,366.615072237536,21.4691631773058,11.0064188667335
199,364.896272290325,21.4776961722788,11.0229581151227
199.2,363.171272750857,21.486192336897,11.0397599726007
199.4,361.44003981887,21.4946558077505,11.0568302766734
199.6,359.702538903149,21.5030899908464,11.074174181406
199.8,357.95873469246,21.511497684794,11.0917962821707
200,356.20859121274,21.5198811829341,11.1097007194378
200.2,354.452071872845,21.5282423580012,11.1278912651458
200.4,352.689139500764,21.5365827322939,11.1463713946105
200.6,350.919756371889,21.5449035358235,11.165144346435
200.8,349.143884387062,21.5532183980846,11.1842234162825
201,347.361492294741,21.5615942160232,11.2036574685981
201.2,345.572558660452,21.5698920840047,11.2233236102575
201.4,343.777060848021,21.5780652452472,11.2431849443249
201.6,341.97497336614,21.5861174113917,11.263249027704
201.8,340.166267963784,21.594062453624,11.2835321756378
202,338.350913943717,21.6019145635788,11.304050787716
202.2,336.528878480081,21.6096861314723,11.3248195048162
202.4,334.700126894311,21.617387528852,11.3458510497155
202.6,332.864622885036,21.6250273212233,11.3671564463832
202.8,331.022328716927,21.6326125437129,11.3887452927991
203,329.173205374805,21.6401489543155,11.4106260111521
203.2,327.317212688733,21.6476412496455,11.432806061874
203.4,325.454309435014,21.655093244877,11.4552921230762
203.6,323.584453417172,21.6625080228551,11.4780902400522
203.8,321.7076015303,21.6698880574046,11.501205949622
204,319.823709811575,21.6772353152203,11.5246443835413
204.2,317.932733479263,21.6845513400178,11.5484103545561
204.4,316.034626962105,21.6918373220029,11.5725084281008
204.6,314.129344032059,21.6990958458276,11.5969435288164
204.8,312.216843093239,21.7063144578311,11.6216972263028
205,310.297088993756,21.7134352978267,11.6467234536591
205.2,308.370044937108,21.7204480419153,11.6720197404433
205.4,306.435671663822,21.7273604792928,11.6975983936493
205.6,304.493927623888,21.7341831111056,11.7234737608587
205.8,302.544769210734,21.7409255522245,11.7496592945639
206,300.588150975064,21.7475958859684,11.77616706227
